	[세트, 횟수, 무게 처방 / 세트 사이 휴식 시간] — 근력/순발력 3~5분, 여러 관절 쓰는 큰 운동(컴파운드, 예: 스쿼트/벤치프레스)은 근육 키우기 2~3분, 한 관절 쓰는 작은 운동(아이솔레이션, 예: 컬)은 1~2분. 1분보다 3분이 더 좋음 (적용: 한 세트 끝난 직후)	Schoenfeld 2016 / de Salles	https://pubmed.ncbi.nlm.nih.gov/26605807/
	[세트, 횟수, 무게 처방 / 이중 점진 무게 올리기] — 정해진 횟수 범위(예: 8~12번)에서 운동. 모든 세트가 상한(12번)에 도달하면 무게를 2.5~5% 올리고 다시 하한(8번)부터 시작 (적용: 운동 끝난 후)	Legion / Bret Contreras	https://legionathletics.com/double-progression/
	[장기 운동 계획 모델 / 유연형 일별 변동 주기화] — 정해진 순서 대신 그날 컨디션 보고 사용자가 선택. 정해진 순서 방식과 효과 동등 (적용: 운동 시작 전)	McNamara & Stearne 2010	https://pubmed.ncbi.nlm.nih.gov/20042923/
	[장기 운동 계획 모델 / 초보자가 첫날 본 운동 세트에서 쓸 수 있는 무게 상한선] — 평균 체중의 운동 경험 없는 남성이 첫 스쿼트 본 운동 세트(워크셋=실제 본 운동 세트)에서 65kg(=145lb) 5번씩 3세트(5x3)를 초과하는 경우는 드물다. 첫날 욕심내서 무게를 높게 잡으면 안 됨. 앱에서 80kg 입력하면 "첫날엔 65kg(145lb) 정도가 적정"으로 낮춰 안내 (적용: 첫 운동 세션의 본 운동 세트 무게를 정할 때)	Mark Rippetoe, Starting Strength: Basic Barbell Training (Blue Book)	https://startingstrength.com/article/incremental_increases
	[장기 운동 계획 모델 / 초보자가 매번 운동마다 무게를 얼마나 올릴지] — 하체 운동(스쿼트·데드리프트)은 운동 한 번마다 +5kg(처음 몇 주는 +10kg도 가능), 상체 운동(벤치프레스·오버헤드 프레스·바벨 로우)은 +2.5kg(처음엔 +5kg). 정해진 세트·횟수를 실패하면 다음 운동에서 무게를 절반으로 줄이거나 가벼운 회복 주(디로드=훈련 자극을 의도적으로 줄이는 주)를 가짐. 예: 60kg 스쿼트 5세트×5번 성공 → 다음 운동 62.5kg 시도 (적용: 본 운동 세트를 성공한 뒤 다음 운동 세션 무게를 정할 때)	Mark Rippetoe, "Incremental Increases"	https://startingstrength.com/article/incremental_increases
	[운동 중 실시간 코칭 / 바벨 속도 기반 훈련(VBT)] — 바벨이 움직이는 속도(초당 미터)를 측정해서 강도와 피로를 실시간 확인. 본인 최대 무게 추정, 동기 부여, 피로 감지에 활용 (적용: 한 세트 진행 중)	NSCA SCJ 2021	https://journals.lww.com/nsca-scj/fulltext/2021/04000/velocity_based_training__from_theory_to.4.aspx
	[운동 중 실시간 코칭 / 개인별 무게-속도 곡선] — 사람마다 운동마다 무게가 늘면 속도가 줄어드는 직선 관계가 있음. 워밍업 세트 속도로 그날의 본인 최대 무게를 추정 (적용: 운동 시작 전)	Vitruve	https://vitruve.fit/blog/vbt-guide-creating-a-load-velocity-profile/
	[운동 중 실시간 코칭 / 속도 감소 한계로 세트 종료] — 첫 횟수 대비 속도가 얼마나 떨어졌는지로 세트 종료. 순발력은 10~20%, 근력은 20~25%, 근육 키우기는 25~40% 떨어지면 종료. 35%+ 지속은 권장 안 함 (적용: 한 세트 진행 중)	Pareja-Blanco / Sports Med 2022	https://pmc.ncbi.nlm.nih.gov/articles/PMC9807551/
	[운동 중 실시간 코칭 / 실시간 피드백 효과] — 각 횟수마다 속도를 보여주면 동기와 집중력, 동작 품질이 올라가고 인지적 노력은 줄어듦 (적용: 한 세트 끝난 직후)	Weakley 2023 (Sports Med meta)	https://pubmed.ncbi.nlm.nih.gov/37410360/
	[운동 중 실시간 코칭 / 외부 시점 vs 신체 시점 코칭 멘트] — 외부 시점 멘트("천장으로 밀어")가 신체 시점 멘트("가슴 사용해")보다 더 효과적. 학습과 수행 모두 외부 시점이 우월 (적용: 한 세트 진행 중)	Wulf	https://www.thestrengthathlete.com/blog/external-cues
	[운동 중 실시간 코칭 / 스쿼트 자세 오류와 코칭 멘트] — 무릎이 안으로 쏠림, 깊이 부족, 무게중심 이동, 골반이 말림 등의 오류를 외부 시점 멘트로 교정 (적용: 한 세트 진행 중 / 세트 끝난 후)	Power Rack Strength / TPS	https://www.powerrackstrength.com/3-common-squat-mistakes/
	[운동 중 실시간 코칭 / 벤치프레스 자세 멘트] — 발 바닥 고정, 등 근육(광배근) 활성, 어깨 뒤로/아래로, 바를 가슴 아래쪽에서 어깨 위 직선 경로로, 팔꿈치는 몸통과 45~75도 (적용: 한 세트 진행 중)	PowerliftingTechnique / Starting Strength	https://startingstrength.com/article/the-bench-press-anatomy-and-kinesiology
	[운동 중 실시간 코칭 / 데드리프트 자세 멘트] — 바를 발 가운데 위에, 등 근육 잠그기, 척추 곧게, 다리로 바닥을 밀듯, 숨 참고 배에 힘주기(밸살바 호흡) (적용: 한 세트 진행 중)	PowerliftingTechnique / Men's Journal	https://powerliftingtechnique.com/deadlift-cues/
	[운동 중 실시간 코칭 / 오버헤드프레스 자세 멘트] — 발은 어깨너비, 코어와 엉덩이 잠그기, 바는 코끝에서 머리 위로 직선 경로, 팔 다 펴는 마무리 때 머리 통과 (적용: 한 세트 진행 중)	Starting Strength / Stronger By Science	https://startingstrength.com/article/the-press
	[운동 중 실시간 코칭 / 풀업/친업 자세 멘트] — 어깨를 뒤로/아래로 내리며 시작 → 가슴을 바에 → 턱이 바 위로. 발 꼬거나 반동 사용 금지 (적용: 한 세트 진행 중)	Stronger By Science	https://startingstrength.com/article/chins-and-pullups
	[운동 중 실시간 코칭 / 바벨 로우 자세 멘트] — 엉덩이 접기 45도, 척추 곧게, 바를 배꼽 아래로 당기기, 팔꿈치는 옆구리 방향, 견갑(어깨뼈) 모으기 (적용: 한 세트 진행 중)	Strength Log	https://www.strengthlog.com/barbell-row/
	[운동 중 실시간 코칭 / 고중량 호흡법 (밸살바)] — 본인 최대의 80% 넘는 고중량은 들숨 후 숨을 참아 배 안 압력을 만들고 → 내려갔다가 → 올리고 나서 숨 내쉬기. 고혈압 환자는 주의 (적용: 한 세트 진행 중)	NSCA Essentials / Hackett 2013	https://pubmed.ncbi.nlm.nih.gov/23222073/
	[운동 중 실시간 코칭 / 관절 가동범위 기준] — 관절을 끝까지 움직이는 게 일부만 움직이는 것보다 근육 키우기와 근력에 우월. 단 근육이 늘어난 위치를 강조한 일부 동작은 끝까지 동작과 동등하거나 더 우월 (적용: 한 세트 진행 중)	Pedrosa 2022 (Eur J Sport Sci)	https://pubmed.ncbi.nlm.nih.gov/33977835/
	[운동 중 실시간 코칭 / 부상 신호 vs 정상 근육통 구분] — 관절 통증, 날카로운 통증, 한 곳만 아픈 통증은 부상 신호. 양쪽 똑같이 둔하게 24~72시간 아픈 건 정상적인 운동 후 근육통(DOMS) (적용: 운동 진행 중 / 운동 끝난 후)	Cheung 2003 (DOMS 리뷰)	https://pubmed.ncbi.nlm.nih.gov/12617692/
	[운동 중 실시간 코칭 / 큰 운동 시작 전 점검 5단계] — ①발 위치 ②손잡이 너비 ③척추 곧게 ④등/코어 잠그기 ⑤호흡 준비 5단계 점검 (적용: 한 세트 시작 직전)	NSCA / Starting Strength	https://startingstrength.com/article/the_squat
	[운동 중 실시간 코칭 / 손잡이 너비와 종류] — 벤치는 어깨너비의 1.5배. 데드리프트는 어깨너비. 풀업은 등 키우기엔 넓게, 이두 키우기엔 좁게/손바닥 위로. 후크그립은 무거운 데드리프트용 (적용: 운동 시작 전)	PowerliftingTechnique / SBS	https://startingstrength.com/article/grip-width-on-the-bench-press
	[회복과 디로드(가벼운 주) / 디로드 자동 감지 신호] — 같은 무게가 체감 난이도 2점 더 힘들어짐, 수면/식욕 악화, 관절통 누적, 동기 저하 → 디로드 신호 (적용: 운동 끝난 후)	Israetel / Bell 2024	https://shura.shu.ac.uk/35313/3/Bell-APracticalApproach(AM).pdf
	[회복과 디로드(가벼운 주) / 주간 부하 +10% 한계 (부상 예방)] — 한 주 총 부하 증가는 10% 이내로. 넘으면 부상 위험. 최근 7일 vs 28일 부하 비율(전문용어로 ACWR) 0.8~1.3이 안전 구간 (적용: 주 단위로 적용)	Gabbett ACWR	https://gymaware.com/progressive-overload-the-ultimate-guide/
	[회복과 디로드(가벼운 주) / 디로드 자동 권고 기준 (5가지 신호)] — 매주 말 아래 5가지 중 2가지 이상 해당되면 다음 주 디로드 자동 권고. ①같은 무게에서 체감 난이도(RPE)가 1.5점 이상 올라감 ②수면 6시간 미만인 날이 주 4일 이상 ③관절 통증 점수(0~10) 4점 이상 ④운동 동기 5점 중 2점 이하 ⑤자기 최고 기록(PR) 세운 뒤 14일 이상 지남. 예: 4주차 종료 시 RPE +1.7 & 수면 평균 5.2시간 → 5주차 디로드 처방 (적용: 매주 말 자동 평가)	Bell et al. 2023 Delphi Consensus (Sports Medicine - Open)	https://pmc.ncbi.nlm.nih.gov/articles/PMC10511399/
	[기타 / 초보자 직선 진행] — 초보(6개월 미만)는 매번 운동마다 2.5~5파운드 무게 추가 가능. 강도 자율조절 불필요 (적용: 운동 끝난 후)	Mark Rippetoe (Starting Strength)	https://startingstrength.com/get-started/programs
	[기타 / 동작 속도 표기법] — 4개 숫자 표기(예: 3-1-1-0): 내릴 때-바닥에서-올릴 때-맨 위에서. 내릴 때 2~4초, 올릴 때 1~2초 (적용: 한 세트 진행 중)	NSCA	https://www.strongerbyscience.com/tempo-for-muscle/
	[기타 / 최근 vs 장기 부하 비율(ACWR)] — 7일 부하 / 28일 부하. 0.8~1.3은 안전, 1.5 이상은 부상 위험 (적용: 주 단위로 적용)	Gabbett 2016	https://www.scienceforsport.com/acutechronic-workload-ratio/
	[영양 / 수분 가이드] — 기본 체중 1kg당 30~35ml + 운동 시간당 500~1000ml 추가. 체중 2% 탈수만 돼도 운동 수행 저하 (적용: 운동 전·중·후)	ACSM Position Stand	https://www.acsm.org/docs/default-source/files-for-resource-library/exercise-fluid-replacement.pdf
	[회복 / 수면 부족 → 부상 위험] — 8시간 미만 수면 시 부상 위험 1.7배 증가 (청소년 연구). 만성 수면 부족은 부하 비율 변동성 증가 (적용: 운동 시작 전)	Milewski 2014	https://pubmed.ncbi.nlm.nih.gov/25028798/
	[회복 / 운동 후 근육통(DOMS) 관리] — 24~72시간 사이 통증 최고조. 가벼운 운동, 마사지, 온/냉찜질은 효과 약함~보통. 7일 넘게 지속되면 부상 의심 (적용: 운동 끝난 후)	Dupuy 2018	https://www.frontiersin.org/articles/10.3389/fphys.2018.00403/full
	[만성질환자 안전 운동 / 제2형 당뇨병(T2DM=인슐린이 잘 안 듣거나 부족해 혈당 조절이 안 되는 병) 운동 처방] — 빈도: 유산소 주 3~7일(이틀 연속 안 쉬기) + 저항운동(근력 운동) 주 2~3일 비연속일. 강도: 중강도 RPE(체감 난이도, 0~10단계) 5~7, HRR(여유심박수=최대심박-안정심박)·VO2R(여유산소섭취량) 40~60%, HRmax(최대심박수, 보통 220-나이) 50~70%. 시간: 유산소 주 150분(중강도) 또는 75분(고강도), 저항운동은 주요 근육군 8~10종목×1~3세트. 형태: 걷기·자전거·수영·머신 저항운동 권장. 식후 30분 가벼운 걷기는 식후혈당 변동을 줄임. 인슐린·SU계(글리메피리드/글리피지드 등 췌장 자극 약) 복용자는 운동 전 혈당 100 mg/dL 미만이면 탄수 15g 보충, 운동 중·후 저혈당(혈당 너무 낮아 어지러움·실신 위험) 모니터. 30분마다 일어서서 3~5분 가벼운 움직임. 즉시 병원 의뢰(적색기): 증식성 망막증·심한 비증식성 망막증이면 고강도/발살바(숨 참고 힘주기, 혈압 급상승)/점프/머리숙임 동작 금지·안과 의뢰 / 자율신경병증·심한 신경병증·족부궤양이면 체중부하 운동 제한·내분비내과 의뢰 / 공복혈당 250 mg/dL 초과 + 케톤 양성이면 운동 보류 / 저혈당 주 2회 이상 또는 무자각성 저혈당이면 내분비내과 상담 (적용: 사용자 프로필 등록 시 / 강도 처방 시)	ACSM Guidelines for Exercise Testing and Prescription 11th ed (2022) + ADA Standards of Care 2024 + 대한당뇨병학회 2023 진료지침	https://www.acsm.org/education-resources/books/guidelines-exercise-testing-prescription/
	[만성질환자 안전 운동 / 고혈압(혈압이 만성적으로 높은 상태) 운동 처방] — 빈도: 유산소 주 5~7일(가능하면 매일) + 저항운동(근력 운동) 주 2~3일. 강도: 중강도 RPE(체감 난이도, 0~10단계) 4~6, VO2R(여유산소섭취량)/HRR(여유심박수=최대심박-안정심박) 40~60%. 저항운동은 보수적으로 RPE 6 이하·1RM(한 번에 들 수 있는 최대 무게) 60~70%. 시간: 유산소 하루 30분(또는 누적), 주 90~150분. 저항운동은 주요 근육군 8~12렙×2~4세트. 형태: 걷기·자전거·수영 등 유산소 우선 + 가벼운 머신 저항(프리웨이트 1RM 이상 고중량 회피). 발살바(숨 참고 힘주는 호흡, 혈압 급상승) 절대 회피 — 들어올릴 때 내쉬기, 내릴 때 들이쉬기. 운동 중 수축기혈압(SBP, 위 숫자) 250 mmHg 초과 또는 이완기혈압(DBP, 아래 숫자) 115 mmHg 초과 시 즉시 중단. β-차단제(베타차단제) 복용자는 약이 심박수를 둔화시키므로 심박수 대신 RPE로 강도 관리. 이뇨제 복용자는 탈수·전해질 주의. α-차단제(알파차단제) 복용자는 운동 후 기립성 저혈압 위험 → 쿨다운 5분 필수. 즉시 병원 의뢰(적색기): 안정시 BP(혈압) 180/110 mmHg 이상이면 운동 보류·내과 진료 / 가슴통증·심한 두통·시야 흐림·호흡곤란·실신 직전 증상(어지러움·식은땀·의식 흐려짐)이 나타나면 즉시 중단·119 또는 응급실 / 미조절 고혈압(BP 160/100 초과 지속) 또는 표적장기 손상 의심이면 심장내과 상담 (적용: 사용자 프로필 등록 시 / 강도 처방 시)	ACSM Guidelines 11th ed (2022) + ACSM Pronouncement on Exercise & Hypertension 2023 + 대한고혈압학회 2022 진료지침	https://www.koreanhypertension.org/reference/guide?mode=read&idno=10081
	[만성질환자 안전 운동 / 이상지질혈증(콜레스테롤·중성지방 수치 비정상)·대사증후군(복부비만+혈압·혈당·지질 이상이 함께 있는 상태) 운동 처방] — 빈도: 유산소 주 5~7일(가능하면 매일) + 저항운동(근력 운동) 주 2~3일 비연속일 + 유연성 운동 주 2~3일. 강도: 중강도 RPE(체감 난이도, 0~10단계) 4~6, HRR(여유심박수=최대심박-안정심박) 40~70%, HRmax(최대심박수, 보통 220-나이) 55~75%. 체중감량이 목표면 강도보다 시간을 우선. 시간: 유산소 하루 30~60분, 주 200~300분(체중감량/지질개선 최적 구간), 최소 150분. 주당 칼로리 소비 1,000~2,000 kcal. 형태: 걷기·조깅·자전거·수영(유산소) + 상하지·체간 머신 저항운동(주요 근육군). 동반 위험인자(고혈압·당뇨·심혈관질환=CVD)가 있으면 L05·L06 안전 기준을 중복 적용. 즉시 병원 의뢰(적색기): 가족성 고콜레스테롤(LDL=나쁜 콜레스테롤 190 초과)·기왕 심혈관질환(MI=심근경색/PCI=관상동맥중재술/뇌졸중) 이력·당뇨 + 50세 이상·운동 중 가슴통증/턱·왼팔 방사통/심한 호흡곤란이면 운동 시작 전 심혈관내과 운동부하검사 권고 / 미조절 대사증후군(혈압 180/110 초과, 공복혈당 250 mg/dL 초과)이면 내과 의뢰 후 운동 시작 (적용: 사용자 프로필 등록 시 / 강도 처방 시)	ACSM Guidelines 11th ed (2022) + 한국지질·동맥경화학회 이상지질혈증 진료지침 5판 (2022)	https://www.lipid.or.kr/uploaded/board/guideline/_50e8f3527d0798a82a29b8ef6c363cce2.pdf
	[만성질환자 안전 운동 / 골관절염(OA=관절 연골이 닳는 병, 무릎·고관절) 운동 처방] — 빈도: 저항운동(근력 운동) 주 2~3일 + 유산소 주 3~5일 + 유연성/모빌리티(관절 가동성 운동) 매일. 강도: 저항운동 RPE(체감 난이도, 0~10단계) 5~7, 1RM(한 번에 들 수 있는 최대 무게) 60~70%, 통증 NRS(통증 점수, 0~10단계, 10이 최대 통증) 4 이하 유지. NRS 5 초과면 즉시 강도와 ROM(관절 가동범위) 감량. 시간: 저항운동 8~10종목×8~15렙×1~3세트, 회당 30~60분. 유산소 회당 20~30분(주 150분 목표). 형태: 핵심은 구조화된 지상 운동 프로그램(land-based) — 대퇴사두근(허벅지 앞 근육)/둔근(엉덩이 근육)/체간 강화 + 유산소(걷기·자전거·수영) + 기능적 균형운동. 무릎 OA는 수중운동(물속 운동, 체중부하 감소) 추가 권고. 태극권 권고(ACR=미국 류마티스 학회 강력 권고). 회피 동작: 통증 유발하는 깊은 스쿼트(무릎 90도 초과 굴곡)·점프/착지·갑작스런 방향전환·중량 런지 — ROM은 점진적으로 확장. 동반 GI(소화기)/CV(심혈관) 질환이 있으면 NSAIDs(소염진통제) 사용을 보수적으로 하고 운동요법을 우선. 즉시 정형외과 의뢰(적색기): 야간통(잠 깨는 통증)·관절 잠김(locking, 관절이 꺾인 채 안 펴짐)·갑작스런 무력감(giving way, 다리 힘 빠짐)·관절 발적(붉어짐)·발열·외상성 부종·6주 이상 보존치료에도 통증/기능 악화 → 정형외과 평가 (적용: 사용자 프로필 등록 시 / 강도 처방 시)	OARSI 2019 (Bannuru) + ACR 2019 (Kolasinski) + ACSM Guidelines 11th ed (2022) + 대한정형외과학회 무릎관절염 자료	https://www.oarsijournal.com/article/S1063-4584(19)31116-1/fulltext
	[스트레칭 / 관절 모빌리티 운동] — 고관절·발목·흉추(등 위쪽) 모빌리티 부족이 큰 운동 자세 오류의 주원인. 부위별 동적 모빌리티 5~10분 (적용: 운동 시작 전 / 회복일)	Page 2012 (스트레칭·모빌리티 리뷰)	https://pmc.ncbi.nlm.nih.gov/articles/PMC3273886/
	[스트레칭 / 워밍업 단계에서 멈춰서 늘이는 정적 스트레칭을 피해야 하는 이유] — 본 운동 60분 이내에 한 자세로 멈춰서 45~60초 이상 늘이는 정적 스트레칭을 하면 최대 근력이 평균 5.4% 떨어진다. 워밍업 때는 움직이면서 가동범위를 늘리는 동적 스트레칭(레그스윙, 아키바이크 등)으로 대체. 예: 햄스트링 정적 스트레칭 30초 하려 하면 동적 대체 동작으로 안내 (적용: 본 운동 세트 전 워밍업 단계)	Simic et al. 2013, Scand J Med Sci Sports — meta-analysis	https://pubmed.ncbi.nlm.nih.gov/22316148/
	[부상 관리 / 급성 부상 처치 (PEACE & LOVE)] — 급성기(0~3일): 보호·들어올리기·소염제 피하기·압박·교육. 후속: 부하·낙관·혈관·운동. 기존 RICE는 구식 (적용: 부상 후)	Dubois 2019 BJSM	https://bjsm.bmj.com/content/54/2/72
